Application Date,Case Number,Address,Latitude,Longitude,CD#,Community Plan Area,Project Description,Request Type,Applicant Contact
1/20/2015,ZA-2015-305-CUB-SPP,5267 W HOLLYWOOD BLVD 90027,34.102389,-118.3056942,13,Hollywood,"PROPOSED 900 SF. BANQUET ROOM ADDITION TO AN EXISTING 3,090 SF. RESTAURANT WITH THE CONTINUED SALE OF ALCOHOL AND UPGRADE TO FULL-LINE ALCOHOL FROM BEER AND WINE, WITH LIVE ENTERTAINMENT.",CUB-Conditional Use Beverage-Alcohol,"LEE RABUN - CLR ENTERPRISES, INC. (213)229-4300"
1/22/2015,ENV-2015-348-CE,8420 W BEVERLY BLVD 90048,34.0760484,-118.3738383,5,Wilshire,SALE OF FULL LINE OF ALCOHOLIC BEVERAGES IN CONJUNCTION WITH A NEW RESTAURANT,CE-CATEGORICAL EXEMPTION,VALERIE SACKS (310)500-6282
1/22/2015,ZA-2015-347-CUB,8420 W BEVERLY BLVD 90048,34.0760484,-118.3738383,5,Wilshire,SALE OF FULL LINE OF ALCOHOLIC BEVERAGES IN CONJUNCTION WITH A NEW RESTAURANT,CUB-Conditional Use Beverage-Alcohol,VALERIE SACKS (310)500-6282
1/22/2015,ENV-2015-353-CE,8424 W BEVERLY BLVD 90048,34.0758961,-118.3739488,5,Wilshire,SALE OF BEER AND WINE FOR ON-SITE CONSUMPTION IN CONJUNCTION WITH A NEW RESTAURANT WITHIN A SPACE THAT PREVIOUSLY SOLD BEER AND WINE.,CE-CATEGORICAL EXEMPTION,VALERIE SACKS (310)500-6282
1/22/2015,ZA-2015-352-PAD,8424 W BEVERLY BLVD 90048,34.0758961,-118.3739488,5,Wilshire,SALE OF BEER AND WINE FOR ON-SITE CONSUMPTION IN CONJUNCTION WITH A NEW RESTAURANT WITHIN A SPACE THAT PREVIOUSLY SOLD BEER AND WINE.,PAD-PLAN APPROVAL ONLY FOR A DEEMED-TO-BE-APPROVED CU,VALERIE SACKS (310)500-6282
1/23/2015,ENV-2015-373-CE,469 N FAIRFAX AVE 90048,34.0679443,-118.3614466,5,Wilshire,ON-SITE SALES OF BEER AND WINE FOR NEW RESTAURANT,CE-CATEGORICAL EXEMPTION,PATRICK PANZARELLO - PATRICK PANZARELLO CONSULTING SERVICES (818)310-8589
1/23/2015,ZA-2015-372-CUB,469 N FAIRFAX AVE 90048,34.0679443,-118.3614466,5,Wilshire,ON-SITE SALES OF BEER AND WINE FOR NEW RESTAURANT,CUB-Conditional Use Beverage-Alcohol,PATRICK PANZARELLO - PATRICK PANZARELLO CONSULTING SERVICES (818)310-8589
1/13/2015,DIR-2015-236-CWC,170 S GARDNER ST 90036,34.071458,-118.3529,5,Wilshire,"PURSUANT TO LAMC 12.20.3 I CONFORMING WORK ON A CONTRIBUTING ELEMENT IN THE MIRACLE MILE NORTH HPOZ FOR REPLACEMENT OF DRIVEWAY GATE, IN-KIND REPLACEMENT OF THE DRIVEWAY APRON, AND REPAINTING.",CWC-CONFORMING WORK CONTRIBUTING ELEMENTS,CHRIS BROWN (909)240-2199
1/15/2015,DIR-2015-262-COA,6542 W HAYES DR 90048,34.0608689,-118.372403,5,Wilshire,"CONVERSION OF AN EXISTING TRIPLEX TO A SFD, DEMOLITION OF A 463 SF GARAGE AND CONSTRUCTION OF A 463 SF ADDITION",COA-CERTIFICATE OF APPROPRIATENESS,MICHAEL TERANI (310)488-2868
1/15/2015,ENV-2015-263-CE,6542 W HAYES DR 90048,34.0608689,-118.372403,5,Wilshire,"CONVERSION OF AN EXISTING TRIPLEX TO A SFD, DEMOLITION OF A 463 SF GARAGE AND CONSTRUCTION OF A 463 SF ADDITION",CE-CATEGORICAL EXEMPTION,MICHAEL TERANI (310)488-2868
1/16/2015,DIR-2015-283-RAO,659 N LAUREL AVE 90048,34.0832369,-118.36512,5,Hollywood,PARKING IN FRONT YARD IN CONJUNCTION WITH AN EXISTING SFD.,RAO-REASONABLE ACCOMMODATION ORDINANCE,SHELLEY SILVERSTEIN (310)275-4471
1/16/2015,ENV-2015-284-CE,659 N LAUREL AVE 90048,34.0832369,-118.36512,5,Hollywood,PARKING IN FRONT YARD IN CONJUNCTION WITH AN EXISTING SFD.,CE-CATEGORICAL EXEMPTION,SHELLEY SILVERSTEIN (310)275-4471
1/23/2015,DIR-2015-369-COA,170 S MARTEL AVE 90036,34.071469,-118.350707,5,Wilshire,"PURSUANT TO LOS ANGELES MUNICIPAL CODE SECTION 12.20.3.K, A CERTIFICATE OF APPROPRIATENESS FOR A 628 SQUARE FOOT ADDITION TO A CONTRIBUTING SINGLE FAMILY DWELLING WITHIN THE MIRACLE MILE NORTH HISTORI",COA-CERTIFICATE OF APPROPRIATENESS,RYAN PERELLA (323)275-4705
1/23/2015,ENV-2015-370-CE,170 S MARTEL AVE 90036,34.071469,-118.350707,5,Wilshire,"PURSUANT TO LOS ANGELES MUNICIPAL CODE SECTION 12.20.3.K, A CERTIFICATE OF APPROPRIATENESS FOR A 628 SQUARE FOOT ADDITION TO A CONTRIBUTING SINGLE FAMILY DWELLING WITHIN THE MIRACLE MILE NORTH HISTORI",CE-CATEGORICAL EXEMPTION,RYAN PERELLA (323)275-4705
1/14/2015,ENV-2015-255-CE,7661 W MELROSE AVE 90046,34.0839884,-118.3568006,5,Hollywood,UPGRADE FROM BEER AND WINE TO FULL LINE OF ALCOHOL IN A RESTAURANT WITH BAR AREA UNDER 200 SEATS AND EXTENDED HOURS.,CE-CATEGORICAL EXEMPTION,MARGARET TAYLOR (818)398-2740
1/14/2015,ZA-2015-254-CUB,7661 W MELROSE AVE 90046,34.0839884,-118.3568006,5,Hollywood,UPGRADE FROM BEER AND WINE TO FULL LINE OF ALCOHOL IN A RESTAURANT WITH BAR AREA UNDER 200 SEATS AND EXTENDED HOURS.,CUB-Conditional Use Beverage-Alcohol,MARGARET TAYLOR (818)398-2740
1/21/2015,ENV-2015-332-EAF,11009 W BURBANK BLVD 91601,34.172606,-118.3706894,2,North Hollywood - Valley Village,PLACEMENT OF 20 FT IN HEIGHT POLE SIGN.,EAF-ENVIRONMENTAL ASSESSMENT,ARIEL GUTIERREZ (213)909-3335
1/21/2015,ZA-2015-331-CU,11009 W BURBANK BLVD 91601,34.172606,-118.3706894,2,North Hollywood - Valley Village,PLACEMENT OF 20 FT IN HEIGHT POLE SIGN.,CU-CONDITIONAL USE,ARIEL GUTIERREZ (213)909-3335
1/23/2015,ZA-1985-301-CUZ-PA2,15105 MISSION HILLS ROAD 91345,34.2823882,-118.4620075,7,Mission Hills - Panorama City - North Hills,CUZ-ALL OTHER CONDITIONAL USE CASES,()-,
1/13/2015,ENV-2015-230-EAF,16130 W NORDHOFF ST 91343,34.2348411,-118.483621,12,Mission Hills - Panorama City - North Hills,CONDITIONAL USE FOR A VERIZON WIRELESS TELECOMMUNICATIONS FACILITY.,EAF-ENVIRONMENTAL ASSESSMENT,JOSH GREEN (916)539-1245
1/13/2015,ZA-2015-228-CUW,16130 W NORDHOFF ST 91343,34.2348411,-118.483621,12,Mission Hills - Panorama City - North Hills,CONDITIONAL USE FOR A VERIZON WIRELESS TELECOMMUNICATIONS FACILITY.,CUW-CONDITIONAL USE - WIRELESS,JOSH GREEN (916)539-1245
1/12/2015,AA-2015-104-PMEX,11925 W VANOWEN ST 91605,34.194244,-118.393028,2,North Hollywood - Valley Village,"ADJUSTMENT OF THE COMMON LOT LINE BETWEEN FRACTION OF LOT 209 AND LOT 2010 OF TRACT 6024 , N THE R3-1 ZO NE.",PMEX-PARCEL MAP EXEMPTION,EDUARDO HERNANDEZ (562)457-0311
1/12/2015,ENV-2015-105-CE,11925 W VANOWEN ST 91605,34.194244,-118.393028,2,North Hollywood - Valley Village,"ADJUSTMENT OF THE COMMON LOT LINE BETWEEN FRACTION OF LOT 209 AND LOT 2010 OF TRACT 6024 , N THE R3-1 ZO NE.",CE-CATEGORICAL EXEMPTION,EDUARDO HERNANDEZ (562)457-0311
1/15/2015,DIR-2015-267-SPP,17024 W DEVONSHIRE ST 91325,34.2570199,-118.503124,12,Northridge,INSTALLATION OF ONE ILLUMIINATED WALL SIGN,SPP-SPECIFIC PLAN PROJECT PERMIT COMPLIANCE,JACK WONKCHINDA (714)683-1120
1/15/2015,ENV-2015-268-CE,17024 W DEVONSHIRE ST 91325,34.2570199,-118.503124,12,Northridge,INSTALLATION OF ONE ILLUMIINATED WALL SIGN,CE-CATEGORICAL EXEMPTION,JACK WONKCHINDA (714)683-1120
1/20/2015,ENV-2015-313-CE,1352 S HUDSON AVE 90019,34.049611,-118.337567,10,Wilshire,REQUEST TO MAINTAIN AN (E) 6-FT TALL FENCE WITHIN THE REQUIRED FRONT YARD OF A R2-1-O ZONED PROPERTY,CE-CATEGORICAL EXEMPTION,BRUCE DRISCOLL (323)219-5373
1/20/2015,ZA-2015-312-F,1352 S HUDSON AVE 90019,34.049611,-118.337567,10,Wilshire,REQUEST TO MAINTAIN AN (E) 6-FT TALL FENCE WITHIN THE REQUIRED FRONT YARD OF A R2-1-O ZONED PROPERTY,F-FENCE HEIGHT,BRUCE DRISCOLL (323)219-5373
1/20/2015,CPC-2015-300-GPA-ZC-SPR,7700 N WOODMAN AVE 91402,34.2102331,-118.430373,6,Mission Hills - Panorama City - North Hills,"GENERAL PLAN AMENDMENT, ZONE CHANGE, AND SITE PLAN REVIEW FOR CONSTRUCTION OF THREE BUILDINGS CONSISTING OF 96 UNITS FOR A TOTAL OF 288 SENIOR RESIDENTIAL UNITS.",GPA-GENERAL PLAN AMENDMENT,KEN STOCKTON (818)888-9443
1/20/2015,ENV-2015-301-EAF,7700 N WOODMAN AVE 91402,34.2102331,-118.430373,6,Mission Hills - Panorama City - North Hills,"GENERAL PLAN AMENDMENT, ZONE CHANGE, AND SITE PLAN REVIEW FOR CONSTRUCTION OF THREE BUILDINGS CONSISTING OF 96 UNITS FOR A TOTAL OF 288 SENIOR RESIDENTIAL UNITS.",EAF-ENVIRONMENTAL ASSESSMENT,KEN STOCKTON (818)888-9443
1/16/2015,DIR-2015-294-SPP,14518 W VENTURA BLVD 91403,34.150845,-118.4494292,4,Sherman Oaks - Studio City - Toluca Lake - Cahuenga Pass,"CHANGE OF USE FROM RETAIL STORE TO RESTAURANT AND INSTALL BOXED STORE FRONT SIGN. PAY FOR ADDITIONAL PARKING SPACES, DEFICIENT PARKING FEE FOR 7 SPACES.",SPP-SPECIFIC PLAN PROJECT PERMIT COMPLIANCE,LYDIA VANN (213)384-8131
1/16/2015,ENV-2015-295-CE,14518 W VENTURA BLVD 91403,34.150845,-118.4494292,4,Sherman Oaks - Studio City - Toluca Lake - Cahuenga Pass,"CHANGE OF USE FROM RETAIL STORE TO RESTAURANT AND INSTALL BOXED STORE FRONT SIGN. PAY FOR ADDITIONAL PARKING SPACES, DEFICIENT PARKING FEE FOR 7 SPACES.",CE-CATEGORICAL EXEMPTION,LYDIA VANN (213)384-8131
1/23/2015,ENV-2015-360-CE,2838 W ROWENA AVE 90039,34.1075087,-118.2659521,4,Silver Lake - Echo Park - Elysian Valley,A CONDITIONAL USE PERMIT TO ALLOW THE SALE AND CONSUMPTION OF A F,CE-CATEGORICAL EXEMPTION,ARIEL GUITERREZ (213)909-3335
1/23/2015,ZA-2015-359-CUB,2838 W ROWENA AVE 90039,34.1075087,-118.2659521,4,Silver Lake - Echo Park - Elysian Valley,A CONDITIONAL USE PERMIT TO ALLOW THE SALE AND CONSUMPTION OF A F,CUB-Conditional Use Beverage-Alcohol,ARIEL GUITERREZ (213)909-3335
1/22/2015,ENV-2015-342-EAF,3319 W SUNSET BLVD 90026,34.0870157,-118.2753594,13,Silver Lake - Echo Park - Elysian Valley,"CUB REQUEST TO ALLOW ON-SITE CONSUMPTION OF BEER & WINE IN CONJUNCTION W/A 65-SEAT RESTAURANT; AND REQUEST TO DEVIATE FROM MINI-SHOPPING CTR RQTS FOR HOURS, PARKING AND LANDSCAPING",EAF-ENVIRONMENTAL ASSESSMENT,EDDIE NAVARRETTE (213)687-6963
1/22/2015,ZA-2015-341-CUB-CU,3319 W SUNSET BLVD 90026,34.0870157,-118.2753594,13,Silver Lake - Echo Park - Elysian Valley,"CUB REQUEST TO ALLOW ON-SITE CONSUMPTION OF BEER & WINE IN CONJUNCTION W/A 65-SEAT RESTAURANT; AND REQUEST TO DEVIATE FROM MINI-SHOPPING CTR RQTS FOR HOURS, PARKING AND LANDSCAPING",CUB-Conditional Use Beverage-Alcohol,EDDIE NAVARRETTE (213)687-6963
1/16/2015,DIR-2015-281-SPP,12717 W VENTURA BLVD 91604,34.1447718,-118.4104242,2,Sherman Oaks - Studio City - Toluca Lake - Cahuenga Pass,INSTALLATION OF TWO WALL SIGNS OF LED ILLUMINATED REVERSE CHANNEL LETTERS WHICH READ ''CALICO,SPP-SPECIFIC PLAN PROJECT PERMIT COMPLIANCE,BRAD DAIN (323)465-8200
1/16/2015,ENV-2015-282-CE,12717 W VENTURA BLVD 91604,34.1447718,-118.4104242,2,Sherman Oaks - Studio City - Toluca Lake - Cahuenga Pass,INSTALLATION OF TWO WALL SIGNS OF LED ILLUMINATED REVERSE CHANNEL LETTERS WHICH READ ''CALICO,CE-CATEGORICAL EXEMPTION,BRAD DAIN (323)465-8200
1/13/2015,ENV-2015-222-CE,4128 N WHITSETT AVE 91604,34.145897,-118.404849,2,Sherman Oaks - Studio City - Toluca Lake - Cahuenga Pass,CATEGORICAL EXEMPTION FOR A MODIFICATION OF TRACT CONDITIONS,CE-CATEGORICAL EXEMPTION,REGINA MINOR (818)905-8423
1/23/2015,DIR-2015-363-BSA,1834 N OLD RANCH ROAD 90049,34.0662929,-118.5007183,11,Brentwood - Pacific Palisades,APPEAL OF A DEPARTMENT OF BUILDING AND SAFETY DTERMINATION.,BSA-BUILDING AND SAFETY APPEAL TO ZA,GIDEON KRACOV (213)629-2071
1/14/2015,ZA-2010-1330-CU-PA1,8505 W FOOTHILL BLVD 91040,34.2650562,-118.3330067,7,Sunland - Tujunga - Lake View Terrace - Shadow Hills - East La Tuna Canyon,CU-CONDITIONAL USE,()-,
1/13/2015,AA-2015-235-PMLA-CN,13287 N RALSTON AVE 91342,34.311974,-118.473522,7,Sylmar,PRELIMINARY PARCEL MAP,PMLA-PARCEL MAP,THOMAS IACOBELLIS (818)366-9222
1/13/2015,ENV-2015-237-EAF,13287 N RALSTON AVE 91342,34.311974,-118.473522,7,Sylmar,PRELIMINARY PARCEL MAP,EAF-ENVIRONMENTAL ASSESSMENT,THOMAS IACOBELLIS (818)366-9222
1/23/2015,DIR-2015-380-SPP,5325 N ETIWANDA AVE 91356,34.167715,-118.5311025,3,Encino - Tarzana,REPLACEMENT WALL SIGN.,SPP-SPECIFIC PLAN PROJECT PERMIT COMPLIANCE,"SYDNEY GRCEVIC, SIGNRAMA (310)478-1111"
1/23/2015,ENV-2015-379-CE,5325 N ETIWANDA AVE 91356,34.167715,-118.5311025,3,Encino - Tarzana,REPLACEMENT WALL SIGN.,CE-CATEGORICAL EXEMPTION,"SYDNEY GRCEVIC, SIGNRAMA (310)478-1111"
1/20/2015,DIR-2015-307-BSA,2255 W ADAMS BLVD 90018,34.033021,-118.316437,10,South Los Angeles,BUILDING AND SAFETY APPEAL OF DBS-14007-DCP,BSA-BUILDING AND SAFETY APPEAL TO ZA,CLARK PARKER PH.D. (323)296-6280
1/23/2015,ENV-2015-362-CE,15355 W SHERMAN WAY 91406,34.2016445,-118.4679915,6,Van Nuys - North Sherman Oaks,A CUB FOR THE SALE OF BEER AND WINE FOR ON-SITE CONSUMPTION IN CONJUNCTION WITH AN EXISTING RESTAURANT.,CE-CATEGORICAL EXEMPTION,WIL NIEVES (310)375-5925
1/23/2015,ZA-2015-361-CUB,15355 W SHERMAN WAY 91406,34.2016445,-118.4679915,6,Van Nuys - North Sherman Oaks,A CUB FOR THE SALE OF BEER AND WINE FOR ON-SITE CONSUMPTION IN CONJUNCTION WITH AN EXISTING RESTAURANT.,CUB-Conditional Use Beverage-Alcohol,WIL NIEVES (310)375-5925
1/15/2015,DIR-2015-266-VSO,706 S 4TH AVE 90291,33.9951622,-118.4725784,11,Venice,3-STORY ADD?N W/ ATTACHED 3-CAR GARAGE TO (E) 1-STORY SFD. ADD?N IS CONNECTED TO (E) 1-STORY SFD VIA A BREEZEWAY,VSO-VENICE SIGNOFF,YASI VAFAI (310)435-3090
1/15/2015,DIR-2015-274-VSO,1041 S ABBOT KINNEY BLVD 90291,33.9922052,-118.4710957,11,Venice,REDUCE (E) 2211SQFT FLOOR AREA BY 371SQFT. CHANGE OF USE FROM CHURCH TO RETAIL. RE-STRIPE PKG LOT,VSO-VENICE SIGNOFF,JOSE IUJVIDIN (310)418-0766
1/22/2015,DIR-2015-343-VSO,542 E BROOKS AVE 90291,33.994755,-118.469446,11,Venice,ADD?N OF ATTACHED COVERED PATIO; RE-ROOF (E) DEN OF (E) 1-STORY SFD W/ 2 UNCOVERED PKG SP,VSO-VENICE SIGNOFF,SEAN GALE (310)420-7887
1/15/2015,DIR-2015-271-VSO,1126 S ELECTRIC AVE 90291,33.9922309,-118.469535,11,Venice,REMODEL AND ADDITION TO (E) ONE-STORY SFD,VSO-VENICE SIGNOFF,DAVE WITHEROW (949)294-6599
1/15/2015,ZA-2015-276-CEX,1126 S ELECTRIC AVE 90291,33.9922309,-118.469535,11,Venice,COASTAL EXEMPTION FOR AN EXISTING SINGLE FAMILY DWELLING IN SINGLE JURISDICTION ZONE,CEX-COASTAL EXEMPTION,DAVE WITHEROW (949)294-6599
1/13/2015,DIR-2015-226-VSO-MEL,528 E GRAND BLVD 90291,33.988328,-118.4662781,11,Venice,DEMO (E) DUPLEX; (N) 3-STORY SFD W/ A ROOF DECK & ROOF ACCESS STRUCTURE (RAS); PROVIDING 2PKG SPACES IN A DETACHED GARAGE ACCESSED FROM ALLEY,VSO-VENICE SIGNOFF,KATHARINE COLEMAN (310)454-3684
1/13/2015,DIR-2015-229-VSO-MEL,530 E GRAND BLVD 90291,33.9880694,-118.466195,11,Venice,DEMO (E) DUPLEX;(N) 3-STORY SFD W/ A ROOF DECK ACCESSED EXTERNALLY; PROVIDING 2PKG SPACES IN AN ATTACHED GARAGE ACCESSED FROM ALLEY,VSO-VENICE SIGNOFF,KATHARINE COLEMAN (310)454-3684
1/13/2015,DIR-2015-231-VSO-MEL,532 E GRAND BLVD 90291,33.9883378,-118.4661387,11,N/A,DEMO (E) DUPLEX; (N) 3-STORY SFD W/ A ROOF DECK & ROOF ACCESS STRUCTURE (RAS); PROVIDING 2PKG SPACES IN A DETACHED GARAGE ACCESSED FROM ALLEY,VSO-VENICE SIGNOFF,KATHARINE COLEMAN (310)454-3684
1/16/2015,ZA-2015-292-CEX,301 S LINCOLN BLVD 90291,34.0008827,-118.4677764,11,Venice,THREE (N) ANTENNAE AND THREE (N) RRU'S TO AN (E) WIRELESS ROOFTOP FACILITY,CEX-COASTAL EXEMPTION,TIM BYUS (847)345-1175
1/23/2015,ZA-2015-367-CEX,408 E LINNIE CL 90291,33.985532,-118.4641413,11,Venice,"REPAIR WORK, REPLACE PORTION OF (E) CONTINUOUS FOOTING AT (E) SFD.",CEX-COASTAL EXEMPTION,"LEON BARZEGAR, 6MM COMPANY, LLC (818)244-6761"
1/12/2015,ENV-2015-103-EAF,601 S OCEAN FRONT WALK 90291,33.9925994,-118.4786292,11,Venice,"MIXED-USE PROJECT TO INCLUDE OFFICE, RETAIL AND RESIDENTIAL WITH BELOW GRADE PARKING.",EAF-ENVIRONMENTAL ASSESSMENT,GLEN IRANI (310)890-5635
1/12/2015,ZA-2015-102-CDP-SPP,601 S OCEAN FRONT WALK 90291,33.9925994,-118.4786292,11,Venice,"MIXED-USE PROJECT TO INCLUDE OFFICE, RETAIL AND RESIDENTIAL WITH BELOW GRADE PARKING.",CDP-COASTAL DEVELOPMENT PERMIT,GLEN IRANI (310)890-5635
1/12/2015,DIR-2015-96-VSO,220 E ROSE AVE 90291,33.9962389,-118.4771001,11,Venice,CONVERT 320SQFT OF SERVICE FLOOR AREA (SFA) INTO KITCHEN SPACE; RELOCATE 320SQFT OF (SFA) SOMEWHERE W/IN THE PROPERTY IN THE FUTURE MAINTAINING NC 47 PKG SP,VSO-VENICE SIGNOFF,OSWALDO MAIOZZI (626)616-9764
1/12/2015,ZA-2015-107-CEX,675 E SAN JUAN AVE 90291,33.994566,-118.465013,11,Venice,CONSTRUCTION OF A NEW CARPORT,CEX-COASTAL EXEMPTION,MICHAEL HRICAK (310)994-1812
1/23/2015,DIR-2015-368-VSO,942 W SUPERBA AVE 90291,33.995797,-118.4577788,11,Venice,1ST- & 2ND-STORY ADD?N TO (E) 2-STORY SFD W/ A ROOF DECK & 2 PKG SPACES,VSO-VENICE SIGNOFF,KEN PAYSON (310)502-5514
1/15/2015,AA-2015-264-PMEX,955 W GAGE AVE 90044,33.9822054,-118.291465,9,South Los Angeles,ADJUSTMENT OF THE WESTERLY LINES OF LOTS 1 AND 18 OF TRACT 4909 TO ESTABLISH A PUBLIC PARK ON PROPOSED PARCEL 1.,PMEX-PARCEL MAP EXEMPTION,"MICHAEL KAZNOCHA - DIAMOND WEST, INC. (818)444-1800"
1/15/2015,ENV-2015-265-CE,955 W GAGE AVE 90044,33.9822054,-118.291465,9,South Los Angeles,ADJUSTMENT OF THE WESTERLY LINES OF LOTS 1 AND 18 OF TRACT 4909 TO ESTABLISH A PUBLIC PARK ON PROPOSED PARCEL 1.,CE-CATEGORICAL EXEMPTION,"MICHAEL KAZNOCHA - DIAMOND WEST, INC. (818)444-1800"
1/12/2015,DIR-2015-94-RV,4903 W ADAMS BLVD 90016,34.0326811,-118.3473101,10,West Adams - Baldwin Hills - Leimert,ADAMS GARDEN INN - POSSIBLE NUISANCE ABATEMENT PROCEEDINGS,RV-REVOCATION,ALETA JAMES (213)978-1368
1/12/2015,ENV-2015-95-CE,4903 W ADAMS BLVD 90016,34.0326811,-118.3473101,10,West Adams - Baldwin Hills - Leimert,ADAMS GARDEN INN - POSSIBLE NUISANCE ABATEMENT PROCEEDINGS,CE-CATEGORICAL EXEMPTION,ALETA JAMES (213)978-1368
1/15/2015,ENV-2015-278-CE,5051 W RODEO ROAD 90016,34.0213487,-118.3468027,10,West Adams - Baldwin Hills - Leimert,REMOVAL OF NONLOAD BEARING PARTIAL HEIGHT PARTITIONS AND RESTROOM. TI ADD PARTIAL HEIGHT NON LOAD BEARING PARTITION TO CREATE PUBLIC STORAGE AREA AND RETAIL SPACE. NO ADDITIONAL SF ADDED.,CE-CATEGORICAL EXEMPTION,JIM LORIMER (602)263-6555
1/15/2015,ZA-2015-277-CU,5051 W RODEO ROAD 90016,34.0213487,-118.3468027,10,West Adams - Baldwin Hills - Leimert,REMOVAL OF NONLOAD BEARING PARTIAL HEIGHT PARTITIONS AND RESTROOM. TI ADD PARTIAL HEIGHT NON LOAD BEARING PARTITION TO CREATE PUBLIC STORAGE AREA AND RETAIL SPACE. NO ADDITIONAL SF ADDED.,CU-CONDITIONAL USE,JIM LORIMER (602)263-6555
1/21/2015,ENV-2015-326-CE,7329 S TRASK AVE 90293,33.954388,-118.445016,11,Westchester - Playa del Rey,"DEMOLISH AND CONSTRUCT A NEW TWO-STORY SFD AND CONVERT AN EXISTING THREE-CAR GARAGE INTO A RECREATION ROOM AND A NEW POOL, IN THE R1-1 ZONE.",CE-CATEGORICAL EXEMPTION,WILLIAM GREGORY (310)507-5434
1/21/2015,ZA-2015-325-CDP-MEL,7329 S TRASK AVE 90293,33.954388,-118.445016,11,Westchester - Playa del Rey,"DEMOLISH AND CONSTRUCT A NEW TWO-STORY SFD AND CONVERT AN EXISTING THREE-CAR GARAGE INTO A RECREATION ROOM AND A NEW POOL, IN THE R1-1 ZONE.",CDP-COASTAL DEVELOPMENT PERMIT,WILLIAM GREGORY (310)507-5434
1/16/2015,DIR-2015-290-BSA,2723 S ANCHOR AVE 90064,34.041446,-118.399608,5,West Los Angeles,APPEAL ON A BUILDING AND SAFETY DETERMINATION TO ALLOW THE CONSTRUCTION OF SECOND FAMILY DWELLING,BSA-BUILDING AND SAFETY APPEAL TO ZA,ROBERT L. GLUSHON (818)907-8755
1/16/2015,ENV-2015-291-CE,2723 S ANCHOR AVE 90064,34.041446,-118.399608,5,West Los Angeles,APPEAL ON A BUILDING AND SAFETY DETERMINATION TO ALLOW THE CONSTRUCTION OF SECOND FAMILY DWELLING,CE-CATEGORICAL EXEMPTION,ROBERT L. GLUSHON (818)907-8755
1/20/2015,ENV-2015-316-CE,11050 W OLYMPIC BLVD 90064,34.0408762,-118.4367478,5,West Los Angeles,"CE FOR HAUL ROUTE PURPOSES; PROJECT INVOLVES THE CONSTRUCTION OF A 4-STORY APARTMENT BUILDING WITH 8 UNITS AND THE INMPORT/EXPORT OF 2,700 CUBIC YEARDS OF SOIL",CE-CATEGORICAL EXEMPTION,STEVE NAZEMI (714)665-6569
1/21/2015,CHC-2015-329-HCM,3184 W 8TH ST 90005,34.0575969,-118.2973126,10,Wilshire,HADDON HALL HISTORIC-CULTURAL MONUMENT,HCM-HISTORIC CULTURAL MONUMENT,NELS YOUNGBORG (213)978-1192
1/21/2015,ENV-2015-330-CE,3184 W 8TH ST 90005,34.0575969,-118.2973126,10,Wilshire,HADDON HALL HISTORIC-CULTURAL MONUMENT,CE-CATEGORICAL EXEMPTION,NELS YOUNGBORG (213)978-1192
1/23/2015,ENV-2015-382-CE,1040 S WESTERN AVE 90006,34.0513897,-118.3087691,10,Wilshire,A CONDITIONAL USE TO ALLOW THE CONTINUED SALE OF A FULL LINE OF ALCOHOLIC BEVERAGES AND DEVIATION FROM COMMERCIAL CORNER HOURS OF OPERATION,CE-CATEGORICAL EXEMPTION,ALEX WOO (213)228-3288
1/23/2015,ZA-2015-381-CUB,1040 S WESTERN AVE 90006,34.0513897,-118.3087691,10,Wilshire,A CONDITIONAL USE TO ALLOW THE CONTINUED SALE OF A FULL LINE OF ALCOHOLIC BEVERAGES AND DEVIATION FROM COMMERCIAL CORNER HOURS OF OPERATION,CUB-Conditional Use Beverage-Alcohol,ALEX WOO (213)228-3288
1/23/2015,ENV-2015-365-EAF,369 N WESTERN AVE 90004,34.0778371,-118.3094442,4,Wilshire,CONDITIONAL USE FOR PENNY ARCADE FOR AN EXISTING BAR,EAF-ENVIRONMENTAL ASSESSMENT,WILL NIEVES (310)375-5925
1/23/2015,ZA-2015-364-CU,369 N WESTERN AVE 90004,34.0778371,-118.3094442,4,Wilshire,CONDITIONAL USE FOR PENNY ARCADE FOR AN EXISTING BAR,CU-CONDITIONAL USE,WILL NIEVES (310)375-5925
1/12/2015,DIR-2014-219-SPPM,20011 W VENTURA BLVD 91367,34.172104,-118.568716,3,Canoga Park - Winnetka - Woodland Hills - West Hills,"FACADE FACELIFT AND REMODELING THE EXISTING BUILDING TO IMPROVE THE LOOK OF THE BUILDING FACING VENTURA BLVD. AND A CHANGE OF USE OF 8,885 SF OF RETAIL TO MEDICAL USE & A DEFICIENT PARKING AGREEMENT",SPPM-SPECIFIC PLAN PROJECT PERMIT MODIFICATION,"BABAK BARDI, AIA (310)430-5565"
1/13/2015,DIR-2015-220-SPP,21853 W VENTURA BLVD 91367,34.1684267,-118.6029925,3,Canoga Park - Winnetka - Woodland Hills - West Hills,"INSTALLATION OF ONE ILLUMINATED, 35.05-SQUARE-FOOT WALL SIGN WHICH READS ''DICKEY'S BARBEQUE PIT",SPP-SPECIFIC PLAN PROJECT PERMIT COMPLIANCE,BOB PACKHAM (310)625-2640
